년,월,국적지역,구분,유학생수
2026,03,뉴질랜드,유학D2,13
2026,03,니제르,한국어연수D41,3
2026,03,니제르,유학D2,2
2026,03,니카라과,한국어연수D41,2
2026,03,니카라과,유학D2,6
2026,03,덴마크,한국어연수D41,9
2026,03,덴마크,유학D2,60
2026,03,도미니카공화국,한국어연수D41,5
2026,03,도미니카공화국,유학D2,21
2026,03,도미니카연방,유학D2,1
2026,03,독일,한국어연수D41,115
2026,03,독일,유학D2,1093
2026,03,라오스,한국어연수D41,87
2026,03,라오스,유학D2,153
2026,03,라이베리아,한국어연수D41,8
2026,03,라이베리아,유학D2,46
2026,03,라트비아,한국어연수D41,9
2026,03,라트비아,유학D2,16
2026,03,러시아(연방),한국어연수D41,956
2026,03,러시아(연방),유학D2,1844
2026,03,레바논,한국어연수D41,5
2026,03,레바논,유학D2,9
2026,03,레소토,한국어연수D41,2
2026,03,레소토,유학D2,4
2026,03,루마니아,한국어연수D41,21
2026,03,루마니아,유학D2,63
2026,03,룩셈부르크,한국어연수D41,1
2026,03,룩셈부르크,유학D2,8
2026,03,르완다,한국어연수D41,42
2026,03,르완다,유학D2,285
2026,03,리비아,한국어연수D41,2
2026,03,리비아,유학D2,14
2026,03,리투아니아,한국어연수D41,4
2026,03,리투아니아,유학D2,124
2026,03,마다가스카르,한국어연수D41,11
2026,03,마다가스카르,유학D2,28
2026,03,마카오,한국어연수D41,13
2026,03,마카오,유학D2,41
2026,03,말라위,한국어연수D41,1
2026,03,말라위,유학D2,45
2026,03,말레이시아,한국어연수D41,112
2026,03,말레이시아,유학D2,1083
2026,03,말리,한국어연수D41,7
2026,03,말리,유학D2,12
2026,03,멕시코,한국어연수D41,96
2026,03,멕시코,유학D2,377
2026,03,모나코,유학D2,1
2026,03,모로코,한국어연수D41,51
2026,03,모로코,유학D2,173
2026,03,모리셔스,한국어연수D41,1
2026,03,모리셔스,유학D2,3
2026,03,모리타니,한국어연수D41,1
2026,03,모리타니,유학D2,3
2026,03,모잠비크,한국어연수D41,3
2026,03,모잠비크,유학D2,13
2026,03,몬테네그로,유학D2,2
2026,03,몰도바,한국어연수D41,2
2026,03,몰도바,유학D2,11
2026,03,몰디브,유학D2,3
2026,03,몰타,유학D2,1
2026,03,몽골,한국어연수D41,4554
2026,03,몽골,유학D2,14730
2026,03,무국적,한국어연수D41,3
2026,03,무국적,유학D2,2
2026,03,미국,한국어연수D41,329
2026,03,미국,유학D2,2172
2026,03,미얀마,외국어연수D47,59
2026,03,미얀마,한국어연수D41,4149
2026,03,미얀마,유학D2,7216
2026,03,미이크로네시아,유학D2,1
2026,03,바레인,한국어연수D41,3
2026,03,바레인,유학D2,8
2026,03,바베이도스,한국어연수D41,1
2026,03,바베이도스,유학D2,1
2026,03,바하마,한국어연수D41,1
2026,03,바하마,유학D2,11
2026,03,방글라데시,외국어연수D47,645
2026,03,방글라데시,한국어연수D41,365
2026,03,방글라데시,유학D2,5606
2026,03,베냉,한국어연수D41,3
2026,03,베냉,유학D2,5
2026,03,베네수엘라,한국어연수D41,6
2026,03,베네수엘라,유학D2,20
2026,03,베트남,외국어연수D47,2
2026,03,베트남,한국어연수D41,56913
2026,03,베트남,유학D2,65819
2026,03,벨기에,한국어연수D41,30
2026,03,벨기에,유학D2,137
2026,03,벨라루스,한국어연수D41,22
2026,03,벨라루스,유학D2,65
2026,03,벨리즈,유학D2,2
2026,03,보스니아-헤르체고비나,유학D2,2
2026,03,보츠와나,한국어연수D41,3
2026,03,보츠와나,유학D2,9
2026,03,볼리비아,한국어연수D41,3
2026,03,볼리비아,유학D2,18
2026,03,부룬디,한국어연수D41,14
2026,03,부룬디,유학D2,240
2026,03,부르키나파소,한국어연수D41,9
2026,03,부르키나파소,유학D2,10
2026,03,부탄,한국어연수D41,2
2026,03,부탄,유학D2,9
2026,03,북마케도니아,유학D2,1
2026,03,불가리아,한국어연수D41,15
2026,03,불가리아,유학D2,69
2026,03,브라질,한국어연수D41,100
2026,03,브라질,유학D2,192
2026,03,브루나이,한국어연수D41,5
2026,03,브루나이,유학D2,48
2026,03,사모아,유학D2,1
2026,03,사우디아라비아,한국어연수D41,14
2026,03,사우디아라비아,유학D2,69
2026,03,세네갈,한국어연수D41,4
2026,03,세네갈,유학D2,19
2026,03,세르비아,한국어연수D41,3
2026,03,세르비아,유학D2,17
2026,03,세인트루시아,유학D2,2
2026,03,소말리아,한국어연수D41,3
2026,03,소말리아,유학D2,9
2026,03,솔로몬군도,유학D2,3
2026,03,수단,유학D2,28
2026,03,스리랑카,외국어연수D47,17
2026,03,스리랑카,한국어연수D41,473
2026,03,스리랑카,유학D2,1400
2026,03,스웨덴,한국어연수D41,38
2026,03,스웨덴,유학D2,147
2026,03,스위스,한국어연수D41,29
2026,03,스위스,유학D2,140
2026,03,스페인,한국어연수D41,89
2026,03,스페인,유학D2,359
2026,03,슬로바크,한국어연수D41,8
2026,03,슬로바크,유학D2,37
2026,03,슬로베니아,한국어연수D41,2
2026,03,슬로베니아,유학D2,12
2026,03,시리아,한국어연수D41,9
2026,03,시리아,유학D2,19
2026,03,시에라리온,유학D2,14
2026,03,싱가포르,한국어연수D41,45
2026,03,싱가포르,유학D2,244
2026,03,아랍에미리트연합,한국어연수D41,16
2026,03,아랍에미리트연합,유학D2,28
2026,03,아르메니아,한국어연수D41,6
2026,03,아르메니아,유학D2,31
2026,03,아르헨티나,한국어연수D41,13
2026,03,아르헨티나,유학D2,24
2026,03,아이슬란드,유학D2,1
2026,03,아이슬란드,유학D2,4
2026,03,아이티,한국어연수D41,1
2026,03,아이티,유학D2,2
2026,03,아일랜드,한국어연수D41,8
2026,03,아일랜드,유학D2,37
2026,03,아제르바이잔,한국어연수D41,25
2026,03,아제르바이잔,유학D2,295
2026,03,아프가니스탄,한국어연수D41,8
2026,03,아프가니스탄,유학D2,33
2026,03,안도라,유학D2,1
2026,03,알바니아,한국어연수D41,2
2026,03,알바니아,유학D2,5
2026,03,알제리,한국어연수D41,35
2026,03,알제리,유학D2,59
2026,03,앙골라,한국어연수D41,6
2026,03,앙골라,유학D2,13
2026,03,에스와티니,유학D2,4
2026,03,에스토니아,한국어연수D41,3
2026,03,에스토니아,유학D2,19
2026,03,에콰도르,한국어연수D41,13
2026,03,에콰도르,유학D2,71
2026,03,에티오피아,한국어연수D41,28
2026,03,에티오피아,유학D2,254
2026,03,엘살바도르,한국어연수D41,7
2026,03,엘살바도르,유학D2,15
2026,03,영국,한국어연수D41,58
2026,03,영국,유학D2,336
2026,03,영국외지민,한국어연수D41,1
2026,03,영국외지민,유학D2,5
2026,03,영국해외영토시민,한국어연수D41,1
2026,03,영국해외영토시민,유학D2,2
2026,03,예멘공화국,한국어연수D41,4
2026,03,예멘공화국,유학D2,20
2026,03,오만,한국어연수D41,3
2026,03,오만,유학D2,5
2026,03,오스트레일리아,한국어연수D41,24
2026,03,오스트레일리아,유학D2,104
2026,03,오스트리아,한국어연수D41,15
2026,03,오스트리아,유학D2,90
2026,03,온두라스,한국어연수D41,3
2026,03,온두라스,유학D2,17
2026,03,요르단,한국어연수D41,18
2026,03,요르단,유학D2,38
2026,03,우간다,한국어연수D41,24
2026,03,우간다,유학D2,140
2026,03,우루과이,한국어연수D41,2
2026,03,우루과이,유학D2,9
2026,03,우즈베키스탄,외국어연수D47,4
2026,03,우즈베키스탄,한국어연수D41,1627
2026,03,우즈베키스탄,유학D2,20850
2026,03,우크라이나,한국어연수D41,128
2026,03,우크라이나,유학D2,191
2026,03,이라크,한국어연수D41,6
2026,03,이라크,유학D2,25
2026,03,이란,한국어연수D41,109
2026,03,이란,유학D2,370
2026,03,이스라엘,한국어연수D41,30
2026,03,이스라엘,유학D2,42
2026,03,이집트,한국어연수D41,45
2026,03,이집트,유학D2,188
2026,03,이탈리아,한국어연수D41,139
2026,03,이탈리아,유학D2,362
2026,03,인도,한국어연수D41,255
2026,03,인도,유학D2,2075
2026,03,인도네시아,한국어연수D41,318
2026,03,인도네시아,유학D2,2417
